IC,Method,MSE,RMSE,R2
"[np.float64(0.12438419981006454), np.float64(0.7007127025716242)]",PINN,0.0009201128268614411,0.030333361614918994,0.9840485453605652
"[np.float64(0.12438419981006454), np.float64(0.7007127025716242)]",Hybrid,0.0007558629149571061,0.02749296118931364,0.9858757853507996
"[np.float64(0.12438419981006454), np.float64(0.7007127025716242)]",RC(ESN),1.8607247368922403e-07,0.0004313611870454087,0.9999965615869633
"[np.float64(1.5032908182320535), np.float64(1.6745942584530518)]",RNN,0.0022537196055054665,0.047473356796264854,0.988090991973877
"[np.float64(1.5032908182320535), np.float64(1.6745942584530518)]",Transfer,0.0007965026306919754,0.02822237818986868,0.9958392977714539
"[np.float64(1.5032908182320535), np.float64(1.6745942584530518)]",MAML,0.0016651677433401346,0.04080646693037924,0.9904419183731079
"[np.float64(1.5032908182320535), np.float64(1.6745942584530518)]",PINN,0.002382868668064475,0.04881463579772439,0.9861665964126587
"[np.float64(1.5032908182320535), np.float64(1.6745942584530518)]",Hybrid,0.0010511119617149234,0.032420856893594335,0.9943805932998657
"[np.float64(1.5032908182320535), np.float64(1.6745942584530518)]",RC(ESN),1.644685195529085e-08,0.00012824528044061057,0.9999998877103919
"[np.float64(-1.236838849238087), np.float64(2.3413675638764193)]",RNN,0.004239979200065136,0.06511512266797273,0.9833542108535767
"[np.float64(-1.236838849238087), np.float64(2.3413675638764193)]",Transfer,0.0019968170672655106,0.04468575911031959,0.9928129315376282
"[np.float64(-1.236838849238087), np.float64(2.3413675638764193)]",MAML,0.004531600046902895,0.06731716012208845,0.9810083508491516
"[np.float64(-1.236838849238087), np.float64(2.3413675638764193)]",PINN,0.004818411078304052,0.06941477564830166,0.9791808724403381
"[np.float64(-1.236838849238087), np.float64(2.3413675638764193)]",Hybrid,0.0024658304173499346,0.04965712856529196,0.9908499717712402
"[np.float64(-1.236838849238087), np.float64(2.3413675638764193)]",RC(ESN),2.993358837559324e-07,0.0005471159692020809,0.9999982975101827
"[np.float64(-0.16880932645078905), np.float64(-1.17954415072564)]",RNN,0.0006358166574500501,0.025215405161330445,0.993182897567749
"[np.float64(-0.16880932645078905), np.float64(-1.17954415072564)]",Transfer,0.00036514087696559727,0.019108659737553477,0.9961778521537781
"[np.float64(-0.16880932645078905), np.float64(-1.17954415072564)]",MAML,0.0004450715205166489,0.0210967182404432,0.995416522026062
"[np.float64(-0.16880932645078905), np.float64(-1.17954415072564)]",PINN,0.0008779886411502957,0.029630873108133275,0.9903787970542908
"[np.float64(-0.16880932645078905), np.float64(-1.17954415072564)]",Hybrid,0.0003770978073589504,0.01941900634324399,0.9959243535995483
"[np.float64(-0.16880932645078905), np.float64(-1.17954415072564)]",RC(ESN),9.168184874302591e-09,9.575063902816832e-05,0.9999999028922862
